U3017,U3056,U3047,U3020,X2024-2,U3013,X2024-3,U3117,U3071,U3073,X2024-4,U3039,X2024-1
cg15174326,4.04287232829095,4.74022728178903,-3.56558534611466,-1.96454096045079,5.55033487859295,0.438685284180951,5.75122949271311,2.48593606826303,0.191377813649479,-4.94490795709129,5.71603021888745,-4.2932386543614,5.39855772973763
cg20578258,2.40765067856927,2.62122796900516,-0.510207131339096,-5.7938670333201,5.59595913026597,-2.66316461823936,5.87390896215994,0.353831567873018,-3.38489812592749,-5.89819332036634,5.63119777205096,-2.15517866841044,5.39602215270561
cg18633362,-3.81466092048821,0.077750871213755,-1.91672257283656,-4.375867730625,4.20656233203059,-4.85062504464397,4.87522149720612,2.51183957455465,-0.886169148033668,-2.90432302239126,5.40527553437696,-4.59497070614333,4.88262607716611
cg13821765,2.22338298812244,2.81733082001545,-4.80463525024462,-4.26236523794571,3.84677724634251,-4.50624610830636,4.3733304338563,2.33581674817577,2.39501860288567,-2.94652540847173,5.08000397288411,-5.56159231609715,3.90456915111466
cg02440562,-4.40165982049951,4.5964531303289,-4.6350650368648,-5.10060238220695,3.47150866939931,0.101606627808289,3.44846256002275,0.103741186361523,-4.99287572577503,-5.19025309947397,3.51866096466593,-3.11809724368203,3.00178719904197
cg00002186,-0.0842186810523585,2.99681221300267,-4.75647775856091,-5.54564410011291,5.34396823277602,-2.01819574511355,5.02699118349441,2.0878453861979,-0.222650139179699,-5.28711722574511,5.28599100326116,-5.31352892633977,4.85647056736974
cg21779016,3.74859852337991,5.25514784671712,-0.591970051697405,-5.48192538470825,6.1963717659903,-1.39409126753511,6.83300641330364,3.39748680844093,0.810630350608901,-6.28930411508757,6.29568839257696,-1.4175723195888,5.97518539567861
cg06236259,-2.89518146149425,-0.0164866000637013,-6.02870123327701,-6.16825677878442,4.42818720783157,-0.573588690424532,6.41497458891541,0.410205902943276,-0.89346382577265,0.0601379604260622,5.71895068601747,-5.62897643315033,5.2218485109694
cg15941014,-5.20275680101446,-2.42828255009147,-5.64691190304264,-5.83397836757452,3.46034092524255,-5.00334390529076,3.53626414382238,-0.915625859120842,-4.97105948027649,-5.53486244465546,4.29757410618654,-5.81143591458304,3.18305241038645
cg10971805,2.318911145547,1.16129116884261,-1.6507253118042,-4.92161261623094,5.77407563126838,-5.93061306150008,6.02507548244046,1.54494691493286,6.20628416173039,-3.66339095219352,6.33876803516044,-1.71241849672325,5.89329338574076
cg20668017,-2.73011142040978,3.80517497330594,-4.72901232071203,-3.84327623594541,4.28115469117567,-5.18584746185393,4.01157692441599,1.96533492333982,-2.45362547405797,-5.65947106488137,4.87613536429438,-2.1507659195425,3.79206039057326
cg00503298,-0.723205606017171,0.663237876618487,-4.82755223482962,-5.11089243274702,5.17426802566091,-4.23182707462197,5.42414155251595,-1.15043688201373,-1.23137776824925,-4.90382413384618,5.54397740648612,-3.89514266710335,4.43173073865996
cg11828871,-4.50758806470467,1.89648769048924,-5.12127305607082,-5.65693281780178,3.72771338141423,-2.87444389833166,4.05467860419406,1.52790079330208,-0.0746030514492309,-4.8478246691174,3.91561411719419,-4.58217971412241,3.92049469170768
cg13816799,4.2175106138932,4.96389052208724,1.77250814157017,-3.8719323394447,5.20946715021222,-1.74514490634057,5.21181115173469,-3.52179467616813,2.27339870501671,-4.82861539585761,4.84188124706912,-2.11243980608887,5.0220818597553
cg01217723,-5.06509968063766,0.426868560603916,-3.44343586335361,-5.30512120188518,5.57508813464979,0.435286494505702,5.23245601582794,-0.136912372592209,-0.253218972976635,-6.06598390924318,5.0642590204854,-5.60512063688442,5.02269575158523
cg23151913,1.09570539893521,5.21804693784339,-4.92744318910806,-5.20789884225944,5.2439284910158,-0.90114946899918,5.3835564962839,3.32672648170732,4.38710932626328,-1.50434516391901,5.40570414445559,-2.05803296009491,4.55206214358953
cg19130824,1.12930594196883,-1.26858542363803,1.84270000018838,-5.07071330888686,3.41793946794067,-0.546117525803192,4.72321919807518,-2.34662718611617,-4.82848400467092,-5.56527364517427,4.84036669944275,-4.84000750879677,4.82021439021053
cg15858166,-6.03987924600441,-5.92412073909875,-5.47851379012495,-6.56211791116881,3.40147928075688,-6.29198273068108,3.66539361835893,0.631265080439052,-3.71744256420771,-6.50969556912209,3.76417351994563,-5.73780179675583,2.51854389783215
cg15314696,0.227725463456038,5.2801691366373,5.3745606305196,-5.2818096294115,-4.04811585167645,-0.00461703642164171,-4.39728810050757,5.27200425934729,5.70368184716955,0.559260110043345,-3.66977566250693,0.877462492224912,-4.31092991108081
cg12412385,-4.61109307679213,3.27749304289874,-4.91079129946506,-5.0054166622823,4.51460795818077,-4.59867416216469,4.68807802048191,-1.57835536581809,0.607872485954403,-1.26054906587038,4.46116808749328,-5.78756235903035,4.05949954653934
cg08538228,1.56763703962383,1.49663936030262,-4.80476567032663,-5.29033003880926,5.40807289306462,0.573028792925331,5.35716421111348,-0.0846431551544691,-1.44202644346989,-3.84344477335536,5.64600662149739,-4.31543602132333,4.89279662199055
cg13713677,4.47317188087699,4.31514680758215,-5.87328543565812,-5.69878133267207,-5.90416849532028,-5.79503476608128,-5.87147633701612,-1.26961422392908,0.227334943440843,-5.97411640145392,-6.05164621065567,4.21387891956156,-5.39090648890022
cg09371139,5.76101300368682,3.96254077338309,2.08291177634372,-6.05075571125687,4.65138564094199,-5.40641475802045,3.7634672522781,-5.2306826536401,-0.077668181927658,-6.52469636421041,4.17048164714167,-5.02631635907467,3.87930746053044
cg02235529,2.04304260937805,-4.9208505626611,-1.22018189844816,-3.83584653369133,4.29267888935323,-5.01283931202205,4.26485934585662,-2.09820552746541,-1.36072866900465,-5.32672736417724,4.52169182213824,-4.74028558488591,4.34851936014024
cg07791927,0.442483532237032,-0.0355167252196293,-2.83708585442808,-5.91243478733006,4.37376084105973,-4.86168597235472,4.23904592478455,-3.13675973361612,-3.80153074962736,-4.45101359091102,4.73575150503408,-4.94565958450959,4.10660464007034
cg19071880,-1.11229577502093,0.941624122372866,-5.95800816916815,-5.85276767200055,4.36223914539122,-3.46287274722474,5.08622614001877,-0.908764324815484,-0.711705910122322,-5.71202200248279,5.09313936193661,-0.280526977107579,4.52923276314922
cg01668126,-4.50891580718966,1.73290496657761,-5.163930422503,-5.01231835853649,4.62120743705311,-5.20284077873204,4.28625969189882,-4.27315406467306,1.08529521732239,-5.75084393116391,4.14893352659086,-2.36876309295118,4.33948864065822
cg11737193,-5.47033902756014,-4.89891495908026,-2.89190369163003,-5.60395213822803,3.94562396176004,-5.10374736159225,3.46968121633146,-1.28930255497289,-5.38282409184532,-4.47587851923002,3.35655039118802,-5.59668789113655,3.46031794726605
cg24009065,-4.7753692325744,-0.277221281181358,-1.78654691002911,-5.52008708438917,5.42053658628005,1.07878936511358,5.33151944879247,0.335536959039699,-0.115994842077326,-5.11172933379138,5.57600437582942,-2.28358291469079,4.67270051533047
cg03458172,6.00412184142105,-0.0754111358644306,5.42443344211827,6.15102808311043,-2.0154269362041,-2.13549115547702,-3.67995538782755,-2.38075270339081,5.94886915663501,1.5639106306655,-3.09107767410596,5.60045317935818,-3.58529371056259
cg13146909,0.236875098172223,3.91179489685159,-5.29412922871137,-5.84698856031943,2.64083420406607,-2.68769974384255,3.33105228383154,2.14900382066634,-0.975846105775023,-5.75649463131519,4.11346986477589,-5.56551916495773,2.34748162760767
cg13276536,-4.13275522387972,-0.587971915422372,-4.77316721199574,-4.97699517103783,4.16517332949513,-2.02149428500988,5.01141420274158,-3.64953753395751,-3.87046935962384,-5.90031741177548,5.07327438178249,-4.53284279844327,4.62226792474103
cg09904358,-5.39023064943144,-0.520142906884988,-4.38852402878182,-5.1990356306126,4.58386720079928,-4.05519854282098,4.74723394214068,-0.31330077070337,-4.15021683215945,-3.08774728331154,4.48103747305758,-4.5992696682825,4.37874269701168
cg18255353,1.56391433673923,5.5975049232609,3.17643871479644,-5.42236510222264,-5.15855875509317,1.2459589464287,-5.04270741328067,3.5741972347684,5.1597673905183,0.531351106878938,-5.40154346823474,-0.362237655942542,-5.12617675035252
cg06481158,0.91366797289367,3.50294672183805,-0.693361048775813,3.32355495235407,-5.64756704526327,3.95373252791845,-6.17896422660904,-3.64541578110807,-6.29827389702386,-1.48291163883939,-6.21270971736216,-5.36968121007962,-5.71444551631427
cg14414288,-5.37676823328585,-1.94613867837271,-4.86325861129895,-5.38737908662126,3.35373493360561,-5.80524401442364,4.66505558677791,-2.03023559232686,-1.94028225467818,-0.653255630955142,4.77154579207324,-4.79378153758817,3.88968132987226
cg00118659,-1.51474406292631,4.4933507720464,-5.51036615849731,-4.13567497792141,3.63275290598614,-1.50353696587272,3.48188388533047,-1.00674283750409,-3.36094194652854,-4.6316418740442,4.50834883979904,-5.56000404967831,4.10272685271027
cg05300400,-5.80531343867848,-5.90200757767969,-5.43362325321961,-5.37390407300088,3.46420618049107,-4.85984665230483,4.52025194503278,-5.19679505409835,-3.78462221558735,-5.32530826085695,3.99112330825694,-5.246493451434,3.5140427217141
cg12956284,-5.67217188964095,-5.79814031185703,-6.31529248287516,-3.74899188905592,3.19411752467375,-1.77394440906719,4.02621235357263,-2.72415915587351,0.326575313607885,-6.17257269203975,4.41338452169092,-2.68847789576162,3.7920655066743
cg08157459,-3.50913801407705,-1.00786073522977,-2.88244672851838,-5.53212609958137,4.28234978217745,-2.02601770551137,5.04989858810755,0.0251299072235094,-1.43829636260144,-5.44111080150977,4.8381948794833,-5.32168248108294,4.10577163753431
cg13744172,-2.55302933605896,5.39292981453744,6.01042801625984,4.68358394020538,-1.85803186865641,5.7434700544983,-2.21547640847317,6.0363920093881,6.20133091059503,6.0819259329798,-2.14340522535289,5.46814395712755,-2.49725010563795
cg05486177,1.4536360584637,4.38719671296518,2.33482802238866,-5.7740129882936,4.3806218380047,0.490654545826075,5.11665844126501,2.11863008061984,0.148439870718191,-5.36966756708129,5.35819826492408,-3.82252873279692,5.72711022829872
cg02004549,-0.106053995712615,1.1513861297514,-3.62555098460157,-5.34181599287257,5.30800785697619,-0.988873655635412,5.11154090196361,-0.937040098149436,-2.84821918943085,-4.39288289235594,5.52865660109094,-5.13708580401782,5.07507877782766
cg02677877,-4.943430079611,-0.98619178298098,-5.08549569929995,-5.82481837308686,4.4504726062697,-3.32040458160153,4.7958632344123,0.628289823067559,-0.731532867089334,-5.67933210498258,4.38677069208349,-5.01559461324363,4.02967328474174
cg13048956,-4.5715899688619,-0.0686404912045653,-5.00822223808711,-5.77397097560602,3.57908148404435,-5.23819326384057,4.20261416323061,-4.1381759003507,-4.5745416262234,-4.4106965352975,4.11755841634466,-5.70469902201078,3.06516161192974
cg11252004,-4.76347779658521,1.81664087799386,-4.32887578278298,-4.82766292413354,4.34404312876176,-1.0559798877065,4.24149708325261,-4.27505623092416,-2.11449865017834,-4.65503804640448,4.8930679297362,-3.83611512328281,3.98719645709613
cg26349536,-1.19473761528155,-0.637289377962364,-6.13272335542661,-5.98841825041051,2.62675081298551,-2.44708557738518,3.52831291488774,0.397900008438548,-5.40083146300318,-6.50616355696248,4.5015730486572,-5.20066020281133,3.33647493762806
cg02736099,6.46034571566477,5.5826818469375,4.13237498043757,3.26099819288175,-2.7529801251368,5.29524165173475,-3.05578370654363,5.65076695288516,5.12020220247201,5.75654664151703,-2.39867572495758,-3.89320817079729,-3.33161130446446
cg25451456,-4.93039117922127,0.352659382993454,-4.64519605825302,-5.04256036849761,4.71146671132022,-1.8521962908983,3.99649299792709,1.69234914376667,-4.73799780727796,-5.25452540841528,4.81805983660811,-2.36058407229127,4.67184279951016
cg16812893,-4.07005030512661,0.300445920543386,-5.30353535889906,-6.12545530128624,3.81164690279185,-0.536669209800552,4.21003354025282,-0.889503659784336,-2.39577526033544,-6.10761093375057,5.07814335230286,-4.10370022706,3.96743738744542
cg13485564,5.28365623837744,4.81069247614222,5.21564456258803,3.85110958309689,-4.24135112672983,4.21191454142899,-4.96805403973579,2.80413726776659,3.55491723136971,0.298841192202245,-5.0699972420383,3.86020117870487,-4.88830848438752
cg16253580,-6.33767335387963,-4.10417030262982,-6.11620912315966,-6.3054554315251,4.29501608782333,-5.92945238612737,3.65766869392137,-4.53063173189202,-1.95497149542959,-6.35049624813171,4.01486914618156,-5.76171223696268,2.34126846941727
cg00412148,-5.28539139762528,1.90018734453667,-0.763628028716699,-5.06659336786251,5.05920723722777,-4.84819950549683,5.10770379162735,-4.40729586451799,-2.0094726455752,-4.40436704719246,4.94017410071925,-4.24081009326503,4.59193205307428
cg04880464,4.57802683168345,5.39352718374022,1.8056185358316,-6.05110407368167,2.33326271148012,-2.7501572310376,4.00508017257956,-1.19179120678424,-5.43542546596259,-3.00988767236121,3.40826902944137,-4.40198933120125,3.52358124673573
cg26297005,6.17394362912926,6.06065921478659,6.20703144629426,2.19722440382222,-1.99198231056051,5.21918168213269,-2.99300397535802,6.34728334361047,4.12411114951672,0.586041363210666,-2.50975539416533,5.91732937386388,-3.29828023179177
cg25079832,1.13838788661318,-0.161990212744347,1.51397532503928,-4.63228313889583,5.2345850008641,-4.51718499664289,4.43945366180944,0.272411028465982,-3.77994147780848,-5.416728439966,4.14334476205259,-4.65282279413635,3.80700602549216
cg00711647,-3.52388619195268,-4.51510305680125,-4.12340089260617,-5.14352868950994,4.81823537170928,-5.3700954465244,3.81066811655751,-5.28965546177276,-1.54876094548144,-4.68582660173873,4.53797403616946,-3.3050362009201,3.87083947148538
cg11235882,5.96410284444231,4.8957947098672,2.06884762652048,-3.0929710323147,3.87976442628383,-1.06779030286324,3.93309022706516,-1.15893193589988,-3.55199915072326,-5.89781395453237,4.41364838680786,-3.56221543340067,4.22967392664482
cg05756094,-4.94432527646499,5.55697571620004,-5.8229785498678,-5.26248405525648,4.79926136011526,-0.248419328420604,4.78417764225112,2.79864322000834,5.45141809309969,-2.01336443923401,4.58671675948543,2.17905131140058,4.06613646749464
cg27468362,-3.38232214304983,-0.406153253539399,-1.14473158060529,-5.4754805672735,4.49741912709836,-1.51227308913888,5.86225690175743,0.99862098620235,-1.73844815360556,-3.01931999958646,5.47639442727211,-5.2082833796631,5.19872251848717
cg02942941,-1.78018488783175,0.622903038965781,-5.45909148734548,-6.01992157900055,3.83838852896588,-3.46567101174718,3.96189706044687,-0.192371644097042,0.00377299040599121,-3.72572365387438,4.55609307949899,-5.24554068425959,4.49192952944086
cg05579478,-2.67110250673752,3.90614818706649,-5.50882610893936,-3.24444791819754,5.03396435871451,-0.583326910490686,4.52056480938697,1.11238116663666,0.140471286138954,-5.496181608665,4.56829742083712,-4.50282456097606,4.24948020584534
cg02005619,-6.12626102932852,-5.72133434312238,-6.07244695495866,-6.3949322661713,4.93659230451133,-5.46900878227389,3.73440270349761,-5.78372520131137,0.893602701649765,-6.00179136947102,4.73916912780421,-2.59664322407942,2.91623375758669
cg26921254,-5.52462897925652,-4.74012844178247,-4.07949267162028,-5.97800270440145,3.74550896239907,-2.14010715895391,4.23313409644395,-4.10270678457593,-2.09568683510904,-5.0617487847171,3.96749264189643,-5.87617171499254,3.59284543656292
cg05652427,2.16763154786174,-0.666150098721228,2.32401748861652,-5.99777401166482,4.14414721080237,-4.97772589594541,4.49737679072914,-5.29721772972804,-5.55194524340568,-6.00882478616455,4.33211779605538,-5.15286767386636,4.68256626647157
cg13493414,-4.41245530650725,-1.55294117687088,-4.05761215826264,-6.08583359264957,3.8703745401584,-5.91597072680749,4.09550646531823,0.498528390705585,-0.0181758683000167,-4.82024274369873,4.30856018681964,-5.66711455992709,3.84175084329166
cg12610832,6.51836060816596,6.33269780356993,2.95402549187784,-5.45516395466693,-1.07325792697684,-2.34694713109948,-0.290150467440085,5.07230456234485,6.4782424659583,3.75334863714649,-0.567090521530436,6.45399626727436,-0.432824219616133
cg09720948,-5.63611973408628,-1.79224958969846,-3.94179670890253,-5.95245256366679,4.46778563962899,-4.15742241313996,4.09834206509356,-5.04631410197759,2.21204748211442,-5.03743078703673,4.92098159542263,-5.33172884751497,4.76393460836211
cg16270018,-1.67007622392397,-0.512180743560553,-5.0692962391077,-4.93201518545038,4.03915234090827,-4.5090830888295,3.44309762371848,-0.358884449345283,-5.47017961439699,-5.65623071529223,3.6726847540195,-5.25766640319413,3.27909172659098
cg25900515,0.184985511469524,-1.95559993647451,0.644488406093721,-4.72075634342606,2.89173530240261,-4.38856121619612,4.6436094342351,-5.01047087616133,-5.00472707085651,-6.10706266684724,4.18630944338,-4.00862565114585,4.39580457958615
cg17421805,-5.13583322514471,2.86790207959515,-4.20902673143001,-5.25998119298283,3.92832790961142,0.92666804146118,4.94071768847378,-1.21219165697674,-0.168949798486538,-4.39782883275002,4.64452687016098,-3.76161485335063,4.94907014004285
cg22340475,-5.37254076944964,-4.22370151447821,-2.36309591903929,-5.77208241760584,3.91738358765707,0.501689087155183,5.15116702518421,-0.617319079573252,0.925859393145273,2.83195339203702,5.41866528639139,-5.88991450356591,5.19755154438719
cg16313778,-5.79286824941984,-4.5667293904992,-5.42538942634188,-5.79174633711699,3.75114304913767,-5.3941975365733,2.71438104359044,-3.63833856990255,-3.74489700195291,-5.87405656111004,3.81545805168944,-4.88740883044076,1.9504828826449
cg13021456,-0.763837902842004,2.7615225030403,-5.59491304218854,-5.33509974773708,4.80150331454845,-4.9292837861542,4.46656224614943,1.05337944916593,-0.730621926785378,-5.30852568261556,4.8004726220267,-5.39241674956331,3.14495481071008
cg25105147,-2.31504113000241,2.71360236329186,1.29297089408946,-6.37138950452733,6.35231479200864,-0.0504398852522594,5.97981280860583,1.46690233541392,-2.20628016392424,-1.86356908144199,5.51070379049431,-4.32392193469504,5.90159173509195
cg12814518,-2.5705444926057,2.05792309770375,-3.7787357164684,-5.86909820722949,3.68330839005862,-5.87941985061883,4.66802086549193,0.217092149513625,-2.19195676811773,-6.28985673500139,4.92667259972538,-4.98207078509263,4.45591726962716
cg12211397,-1.0184179705651,-3.96291297766742,-3.51168624898525,-6.09379860608314,5.36120041490711,-1.91848356065414,5.63610077783815,-0.567352844933602,1.16161845460444,-2.62596367615483,5.1386489876845,-4.14871707454412,5.55442708283935
cg08914740,-1.30451590200682,0.967458391086916,-5.40596387386497,-5.67344091304112,4.60860693631139,-5.39806921884386,5.28553372189791,0.225415712747326,-3.23913636923558,-5.54507665201511,5.27873328974641,-4.60681131014193,4.56564591900926
cg00850506,-2.53849050050743,0.770173192213641,-3.70390201640988,-5.510765503756,4.79190497753639,-4.58956505020106,4.34911707173858,-1.19533363821437,-1.47164988967317,-5.86739114993998,3.85512249352245,-4.29610481007296,4.19877550369446
cg01357233,-4.61828104906941,-4.70488947755278,-5.69513208491555,-5.86926408787661,4.3834812570207,-0.0944420067930336,4.21409470870685,-4.93313226763049,-0.323635663189974,-1.81918638522203,5.10053684382896,-5.47148630886405,4.81502597966055
cg02106941,1.44327373135945,6.05941306270629,5.21622141887795,-0.665646518118004,-4.62251644348273,6.198289733733,-5.53678267698653,5.99996938474667,4.24070929753722,5.55738783177696,-5.25203012862416,5.47695283535131,-5.04338852773719
cg25820799,-2.27708173285434,-2.44040163050172,-3.88324010921525,-6.21047794103322,4.56221586172557,-3.23799282472557,3.36895346368418,-5.93009206872093,-4.60092113011803,-6.65454265518795,5.36515410627961,-5.84976372502532,2.94042794276273
cg22668962,-4.86582862905997,1.04141590000779,-5.32930527495822,-5.09603969567692,4.36739574085296,-4.63187736420011,4.59009288056559,-0.190806329693934,-2.15134989029799,-5.10129143233228,4.98914663052877,-4.41240079979569,4.31206862330623
cg13552957,-4.57052067813682,-4.83609522155732,-2.53524704025621,-5.19539445664491,4.64934565361354,-2.31119311933932,4.1413537668537,-5.32410319065585,-0.731505639198453,-5.24505889515084,4.52231636021295,-5.37566186551243,3.79164996992764
cg00676085,-5.85942197033374,-5.44070363025969,-5.93461299102511,-6.20477412571186,2.62517928777589,-4.77104932613438,4.10561617283753,-3.08481189124825,-2.86172731021373,-5.31282064578125,4.09182014527387,-5.97846296806561,2.68818032236366
cg11267802,-6.57542717722677,-1.84149026206565,-6.21898014104235,-6.29830444626238,1.90682669812989,-6.21439671204297,3.0074433551349,-5.92769034820913,-6.74518589513609,-3.77071139860094,3.32336955264392,-6.26921087843759,2.7420688250285
cg04157259,-0.142651360262201,2.5017239446775,-6.04627102151352,-3.37800867358913,6.3895927528265,-0.118319176468726,5.80444695083437,1.92318224585107,2.34441316154561,-0.540318367773103,5.9021037840324,-3.44838924425499,5.62375829752441
cg02020296,-6.01813615236935,0.693011092669053,-5.84131178438983,-6.28591988515147,-5.74886940723359,2.20904453461641,-5.65898892097783,-5.96495881548228,5.5387897996225,-6.16043451654632,-6.265920227084,-5.94416530572135,-5.46982028811221
cg10345936,-5.99551366054344,0.243823560865115,-3.92323060609105,-6.0471755883391,4.69493922338274,-1.51534999148246,3.14007728170701,-4.04213154571042,-4.5028238821268,-6.14149292943832,4.15826294390521,-4.57507493819061,3.42081466280271
cg15679665,1.84640014876102,2.77665298879611,4.96380986657919,-5.77217556924144,-5.67153348712429,-6.26411083527018,-6.39445868314467,-4.25653982160852,-5.98076951208195,-5.76954550767643,-5.74163862706277,-3.91161139870591,-5.96646821097803
cg17192315,-3.28186640374788,-4.85414007197163,-4.74926012469811,-5.42421813168241,4.66665817452339,-4.13590560097184,3.65728089410648,0.389050525916991,-3.39498261542412,-4.98702512774735,5.47312536066127,-5.00933968024444,4.4501546331675
cg21828432,-0.96253703213855,0.29546226239298,-5.19948278234689,-5.33387490846146,2.94620429485101,-3.31846698161688,4.06262577082947,-0.0275325047703995,-5.26721147339062,-6.0251753587427,4.28525178177893,-4.93510030851157,3.17509571504931
cg19249874,-2.24756633010101,-5.24625382181956,-3.7303119751243,-4.51579008403328,4.61967253848213,-3.61713859482177,5.21594161203687,-5.52457105332325,-3.75190873196255,-5.91996594099037,4.63024262827804,-5.30714030640201,4.86094961881035
cg14241836,-3.03346029417221,-3.11343140095946,1.05572128159132,-4.8729546305854,2.08660291942936,-4.3307237873376,5.20304726666749,-4.67540424169441,-3.34699484131081,-4.61413873364547,4.98198652329296,-4.78412697306356,4.65909386677113
cg10586471,-2.93992725284063,-0.175710217204364,-0.414930612032859,-5.0840137047755,5.41021183165449,-3.17583541430185,5.4519451170369,0.691319986360018,-3.7030327877712,-3.85128817537533,4.7604190427861,-4.76341711031876,4.51857060727206
cg07902051,-4.61659812876631,2.87378013774438,2.31188071044633,-5.1185113976867,4.46439538227194,0.889434893553128,4.42141515207251,2.23620761347341,2.97663939290723,-5.4536629399154,4.90602054969552,-3.28363540636966,4.12254153986184
cg03638886,-6.05733928170535,-0.562656555776696,-4.42595647903053,-0.591571359023838,4.67856791955762,-4.24745620058521,4.16592347373573,-4.23335902749319,-0.524527140524808,-3.9967860754212,5.213772175114,-0.791145440804423,4.42491902923238
cg02398371,0.703485790492591,2.65869852123276,-5.39598805192551,-5.26472260499729,5.55018917234555,-0.552254610496072,5.59050322438142,-0.0150224927633758,0.142875815634364,-4.88336427145771,5.69668949208396,-1.71533581456006,5.21623023370475
cg25394042,1.68312351508888,-0.146412244416538,-6.0671128250843,2.46432781822678,5.19984357974824,2.23665654461481,5.26059717346619,0.911242636678881,1.89885093503981,-5.86698883811929,5.44490855979482,-3.17177833711053,5.43595748816732
cg23419635,1.18871532625956,5.50952925664911,-0.340579236849632,-4.40060938629723,-5.03924813475522,5.91055085473586,-5.50652180833088,-0.657529742501567,6.42170400501713,-4.75518399140125,-5.352017179272,-0.130342967504336,-5.17277365790334
cg03393426,6.33326282088044,5.42920922210591,6.09435438549446,1.99305689034643,-3.43177345263449,-0.745299281505036,-3.74867875291607,5.86992100753678,3.49702602521307,2.53375520594968,-3.33160878164037,-1.72367546008727,-3.82345284867192
cg09379385,4.56122399036855,2.00562806449663,3.56427997054829,-0.329815915191928,-4.91362944784692,5.5509966284627,-4.42582159051001,-0.752067128383975,4.82909142441311,3.20904087955132,-4.81482705668639,3.19073932549378,-4.25703869773217
cg07890284,-2.24727795547036,2.56487048582844,-1.68364311291619,-5.47290835188101,4.95817731204208,-5.19845442827901,4.56835611406849,2.2237621310106,-1.35560011453041,-5.28829137381604,5.17243546501704,-5.73168942140464,4.55681650796159
cg13585930,0.110930246179809,-1.15557533337085,-0.839100124390234,-4.44573056249873,3.16698564768208,-2.91978092563415,5.14636767774859,-4.56257104324151,-4.52769977298624,-4.86433111814252,4.38620798471662,-4.7202681102939,5.21262008293167
cg13312268,-6.22050306308374,-1.48214508842052,-2.01067931623836,-5.66557380270793,4.31321833063834,-0.654006630061977,5.19935555216067,-1.2939739757735,-1.34949217209316,-2.19845557600778,5.98870069113822,-4.68411455510339,5.33677716458912
cg11691834,-4.18921655833685,-3.89985856018744,-5.84630473951649,-6.66409390748357,1.26008174966464,-5.0509904423325,2.75067843738903,-4.24358378746682,-5.56184216329288,-5.83035438398288,3.9401267722169,-5.78496768027672,3.26640793095705
cg07238926,1.98705771155631,3.98822936008447,-5.13266201292484,-5.53118804698458,1.9017000649107,-2.09341558681681,3.96739313702292,1.71255185416549,-0.159557043753116,-5.90779028646559,3.49816994444184,-5.61402654427722,4.7118879051539
cg04082170,-0.387443124626371,1.3206468735487,4.46560296175919,-4.96789697445566,4.82448186660843,-4.7748617802341,4.20984121660864,2.64937614070249,0.161969809518694,-3.42323231860561,4.83295062711537,-5.24352152996568,4.308289887535
cg02511666,4.47678978077132,0.222010074043588,6.80844789707198,4.64049113790834,-4.27770622818906,6.7065515600899,-5.0451416863692,6.85100510926844,7.11328804439777,3.02752569813239,-4.79316880606322,4.56530253714008,-4.6748191452401
cg01363774,3.03921404656055,4.28896883379712,-0.662348527810909,-6.54913444021549,5.48583650183467,-0.227173581012536,5.49270699159281,3.0129712780706,4.12382519753286,-5.84124259636854,6.11914254227628,-2.48323843160409,5.34866633550749
cg03505273,-0.763984347869989,-0.871355311542195,-5.77776765983529,-5.71097393588712,3.06913010064053,-5.71080858226361,3.78688716897919,-1.11021055352966,2.19061438848998,-1.11715260089859,3.8369471007965,-5.72731908008547,4.14446237853363
cg17231977,2.82433320887222,2.60708185239287,-4.72554839284566,-5.33524636497606,5.03628959817024,-0.747824350879371,4.76310326641334,2.38606093216401,-1.31222600235999,-5.47395436113545,5.59309277344401,-0.961494589621525,4.86555384554223
cg16787283,1.79805029705005,5.0418549143294,-2.98305710169364,-5.99249654329492,3.07747364653653,-0.463927949371811,3.53511498922662,3.45212440340759,-0.249021513567564,-5.94104113064649,2.9660179940987,-6.11362899971035,3.77333057482902
cg25896489,-3.80473965112852,-0.935213184894627,-5.45925720744498,-6.37100943538426,3.11717621653036,-5.49910397852184,3.96679034189212,-2.23836855949504,-2.0683228570537,-5.09023506488038,4.27329441928987,-6.08983758412618,3.0728770049549
cg23878700,-0.971803054397863,1.90690231572412,-4.40856936606436,-5.35480634022553,4.06580675193595,-3.41369174836381,4.3267090647452,-0.148959347554793,3.3736718021177,-4.63664931508558,4.93350389777146,-4.44160014327404,3.5268604692652
cg24876953,-5.71870694818152,-2.07008845896698,-4.01406223547462,0.322344516273569,5.03049205909087,-2.22499989200721,5.0127089843204,4.83217723096692,-3.78225466833779,-2.00719001012507,5.48250368438206,-4.75052713554526,4.53615545649788
cg03738936,0.611119659924025,3.77548825484532,-4.92516423981932,-5.60204369502087,5.15177342963725,0.871582872002146,4.88159251973539,-0.906049109193219,-0.92163501931243,-0.891754999913361,5.15243365619127,-4.796194984473,4.66617510255392
cg17453460,5.71043836859687,5.69027433687803,4.53494892739509,2.86715319448931,-3.10161996617305,6.29735265672643,-3.38422718075077,6.06733056591018,1.62332981092638,-0.756017999354791,-3.58216439180544,-2.32338104522306,-3.3333930572918
